"fecha","distrito","poblacion"
2017-06-01,"VILLAVERDE","144.529"
2017-07-01,"ARGANZUELA","152.540"
2017-07-01,"BARAJAS"," 47.590"
2017-07-01,"CARABANCHEL","246.516"
2017-07-01,"CENTRO","131.497"
2017-07-01,"CHAMARTÍN","144.322"
2017-07-01,"CHAMBERÍ","137.779"
2017-07-01,"CIUDAD LINEAL","214.257"
2017-07-01,"FUENCARRAL - EL PARDO","241.528"
2017-07-01,"HORTALEZA","182.437"
2017-07-01,"LATINA","235.095"
2017-07-01,"MONCLOA - ARAVACA","117.236"
2017-07-01,"MORATALAZ"," 94.436"
2017-07-01,"PUENTE DE VALLECAS","229.066"
2017-07-01,"RETIRO","118.643"
2017-07-01,"SALAMANCA","143.931"
2017-07-01,"SAN BLAS-CANILLEJAS","155.720"
2017-07-01,"TETUÁN","154.913"
2017-07-01,"USERA","136.134"
2017-07-01,"VICÁLVARO"," 70.711"
2017-07-01,"VILLA DE VALLECAS","106.544"
2017-07-01,"VILLAVERDE","144.495"
2017-08-01,"ARGANZUELA","152.491"
2017-08-01,"BARAJAS"," 47.624"
2017-08-01,"CARABANCHEL","246.992"
2017-08-01,"CENTRO","131.467"
2017-08-01,"CHAMARTÍN","144.510"
2017-08-01,"CHAMBERÍ","137.950"
2017-08-01,"CIUDAD LINEAL","214.479"
2017-08-01,"FUENCARRAL - EL PARDO","241.854"
2017-08-01,"HORTALEZA","182.778"
2017-08-01,"LATINA","235.208"
2017-08-01,"MONCLOA - ARAVACA","117.357"
2017-08-01,"MORATALAZ"," 94.530"
2017-08-01,"PUENTE DE VALLECAS","229.431"
2017-08-01,"RETIRO","118.774"
2017-08-01,"SALAMANCA","144.184"
2017-08-01,"SAN BLAS-CANILLEJAS","155.840"
2017-08-01,"TETUÁN","155.135"
2017-08-01,"USERA","136.361"
2017-08-01,"VICÁLVARO"," 70.820"
2017-08-01,"VILLA DE VALLECAS","106.854"
2017-08-01,"VILLAVERDE","144.855"
2017-09-01,"ARGANZUELA","152.732"
2017-09-01,"BARAJAS"," 47.760"
2017-09-01,"CARABANCHEL","247.557"
2017-09-01,"CENTRO","132.035"
2017-09-01,"CHAMARTÍN","144.950"
2017-09-01,"CHAMBERÍ","138.250"
2017-09-01,"CIUDAD LINEAL","214.758"
2017-09-01,"FUENCARRAL - EL PARDO","242.455"
2017-09-01,"HORTALEZA","183.276"
2017-09-01,"LATINA","235.682"
2017-09-01,"MONCLOA - ARAVACA","117.667"
2017-09-01,"MORATALAZ"," 94.646"
2017-09-01,"PUENTE DE VALLECAS","230.101"
2017-09-01,"RETIRO","118.965"
2017-09-01,"SALAMANCA","144.751"
2017-09-01,"SAN BLAS-CANILLEJAS","156.251"
2017-09-01,"TETUÁN","155.566"
2017-09-01,"USERA","136.831"
2017-09-01,"VICÁLVARO"," 70.956"
2017-09-01,"VILLA DE VALLECAS","107.186"
2017-09-01,"VILLAVERDE","145.357"
2017-10-01,"ARGANZUELA","153.160"
2017-10-01,"BARAJAS"," 47.760"
2017-10-01,"CARABANCHEL","248.398"
2017-10-01,"CENTRO","132.744"
2017-10-01,"CHAMARTÍN","145.241"
2017-10-01,"CHAMBERÍ","138.697"
2017-10-01,"CIUDAD LINEAL","215.259"
2017-10-01,"FUENCARRAL - EL PARDO","243.157"
2017-10-01,"HORTALEZA","183.663"
2017-10-01,"LATINA","236.119"
2017-10-01,"MONCLOA - ARAVACA","118.055"
2017-10-01,"MORATALAZ"," 94.634"
2017-10-01,"PUENTE DE VALLECAS","230.837"
2017-10-01,"RETIRO","119.209"
2017-10-01,"SALAMANCA","145.421"
2017-10-01,"SAN BLAS-CANILLEJAS","156.569"
2017-10-01,"TETUÁN","156.235"
2017-10-01,"USERA","137.158"
2017-10-01,"VICÁLVARO"," 71.109"
2017-10-01,"VILLA DE VALLECAS","107.554"
2017-10-01,"VILLAVERDE","145.791"
2017-11-01,"ARGANZUELA","153.040"
2017-11-01,"BARAJAS"," 47.861"
2017-11-01,"CARABANCHEL","248.431"
2017-11-01,"CENTRO","132.619"
2017-11-01,"CHAMARTÍN","145.209"
2017-11-01,"CHAMBERÍ","138.668"
2017-11-01,"CIUDAD LINEAL","214.973"
2017-11-01,"FUENCARRAL - EL PARDO","243.261"
2017-11-01,"HORTALEZA","183.876"
2017-11-01,"LATINA","236.049"
2017-11-01,"MONCLOA - ARAVACA","118.194"
2017-11-01,"MORATALAZ"," 94.561"
2017-11-01,"PUENTE DE VALLECAS","230.804"
2017-11-01,"RETIRO","119.198"
2017-11-01,"SALAMANCA","145.564"
2017-11-01,"SAN BLAS-CANILLEJAS","156.407"
2017-11-01,"TETUÁN","156.215"
2017-11-01,"USERA","137.074"
2017-11-01,"VICÁLVARO"," 71.097"
2017-11-01,"VILLA DE VALLECAS","107.615"
2017-11-01,"VILLAVERDE","145.792"
2017-12-01,"ARGANZUELA","153.347"
2017-12-01,"BARAJAS"," 47.919"
2017-12-01,"CARABANCHEL","248.941"
2017-12-01,"CENTRO","132.781"
2017-12-01,"CHAMARTÍN","145.344"
2017-12-01,"CHAMBERÍ","138.842"
2017-12-01,"CIUDAD LINEAL","215.100"
2017-12-01,"FUENCARRAL - EL PARDO","243.552"
2017-12-01,"HORTALEZA","184.334"
2017-12-01,"LATINA","236.452"
2017-12-01,"MONCLOA - ARAVACA","118.223"
2017-12-01,"MORATALAZ"," 94.521"
2017-12-01,"PUENTE DE VALLECAS","231.175"
2017-12-01,"RETIRO","119.349"
2017-12-01,"SALAMANCA","145.692"
2017-12-01,"SAN BLAS-CANILLEJAS","156.635"
2017-12-01,"TETUÁN","156.470"
2017-12-01,"USERA","137.412"
2017-12-01,"VICÁLVARO"," 71.120"
2017-12-01,"VILLA DE VALLECAS","107.860"
2017-12-01,"VILLAVERDE","145.993"
2018-01-01,"ARGANZUELA","153.438"
2018-01-01,"BARAJAS"," 48.078"
2018-01-01,"CARABANCHEL","249.478"
2018-01-01,"CENTRO","132.808"
2018-01-01,"CHAMARTÍN","145.564"
2018-01-01,"CHAMBERÍ","139.056"
2018-01-01,"CIUDAD LINEAL","215.392"
2018-01-01,"FUENCARRAL - EL PARDO","244.130"
2018-01-01,"HORTALEZA","184.856"
2018-01-01,"LATINA","236.916"
2018-01-01,"MONCLOA - ARAVACA","118.431"
2018-01-01,"MORATALAZ"," 94.570"
2018-01-01,"PUENTE DE VALLECAS","231.524"
2018-01-01,"RETIRO","119.514"
2018-01-01,"SALAMANCA","145.815"
2018-01-01,"SAN BLAS-CANILLEJAS","156.983"
2018-01-01,"TETUÁN","156.665"
2018-01-01,"USERA","137.611"
2018-01-01,"VICÁLVARO"," 71.230"
2018-01-01,"VILLA DE VALLECAS","108.127"
2018-01-01,"VILLAVERDE","146.218"
2018-02-01,"ARGANZUELA","153.531"
2018-02-01,"BARAJAS"," 48.196"
2018-02-01,"CARABANCHEL","249.943"
2018-02-01,"CENTRO","132.888"
2018-02-01,"CHAMARTÍN","145.564"
2018-02-01,"CHAMBERÍ","139.112"
2018-02-01,"CIUDAD LINEAL","215.563"
2018-02-01,"FUENCARRAL - EL PARDO","244.467"
2018-02-01,"HORTALEZA","185.151"
2018-02-01,"LATINA","237.110"
2018-02-01,"MONCLOA - ARAVACA","118.501"
2018-02-01,"MORATALAZ"," 94.648"
2018-02-01,"PUENTE DE VALLECAS","232.104"
2018-02-01,"RETIRO","119.516"
2018-02-01,"SALAMANCA","145.893"
2018-02-01,"SAN BLAS-CANILLEJAS","157.219"
2018-02-01,"TETUÁN","156.869"
2018-02-01,"USERA","137.951"
2018-02-01,"VICÁLVARO"," 71.305"
2018-02-01,"VILLA DE VALLECAS","108.354"
2018-02-01,"VILLAVERDE","146.831"
2018-03-01,"ARGANZUELA","153.340"
2018-03-01,"BARAJAS"," 48.311"
2018-03-01,"CARABANCHEL","249.673"
2018-03-01,"CENTRO","132.284"
2018-03-01,"CHAMARTÍN","145.380"
2018-03-01,"CHAMBERÍ","138.877"
2018-03-01,"CIUDAD LINEAL","215.520"
2018-03-01,"FUENCARRAL - EL PARDO","244.477"
2018-03-01,"HORTALEZA","185.275"
2018-03-01,"LATINA","236.798"
2018-03-01,"MONCLOA - ARAVACA","118.395"
2018-03-01,"MORATALAZ"," 94.631"
2018-03-01,"PUENTE DE VALLECAS","231.815"
2018-03-01,"RETIRO","119.375"
2018-03-01,"SALAMANCA","145.471"
2018-03-01,"SAN BLAS-CANILLEJAS","157.159"
2018-03-01,"TETUÁN","156.596"
2018-03-01,"USERA","137.838"
2018-03-01,"VICÁLVARO"," 71.262"
2018-03-01,"VILLA DE VALLECAS","108.506"
2018-03-01,"VILLAVERDE","146.864"
2018-04-01,"ARGANZUELA","153.707"
2018-04-01,"BARAJAS"," 48.482"
2018-04-01,"CARABANCHEL","250.607"
2018-04-01,"CENTRO","132.530"
2018-04-01,"CHAMARTÍN","145.628"
2018-04-01,"CHAMBERÍ","139.075"
2018-04-01,"CIUDAD LINEAL","215.892"
2018-04-01,"FUENCARRAL - EL PARDO","244.943"
2018-04-01,"HORTALEZA","185.902"
2018-04-01,"LATINA","237.374"
2018-04-01,"MONCLOA - ARAVACA","118.598"
2018-04-01,"MORATALAZ"," 94.781"
2018-04-01,"PUENTE DE VALLECAS","232.763"
2018-04-01,"RETIRO","119.455"
2018-04-01,"SALAMANCA","145.678"
2018-04-01,"SAN BLAS-CANILLEJAS","157.715"
2018-04-01,"TETUÁN","156.940"
2018-04-01,"USERA","138.325"
2018-04-01,"VICÁLVARO"," 71.469"
2018-04-01,"VILLA DE VALLECAS","108.898"
2018-04-01,"VILLAVERDE","147.453"
2018-05-01,"ARGANZUELA","153.425"
2018-05-01,"BARAJAS"," 48.546"
2018-05-01,"CARABANCHEL","250.552"
2018-05-01,"CENTRO","132.190"
2018-05-01,"CHAMARTÍN","145.570"
2018-05-01,"CHAMBERÍ","138.881"
2018-05-01,"CIUDAD LINEAL","215.859"
2018-05-01,"FUENCARRAL - EL PARDO","244.883"
2018-05-01,"HORTALEZA","186.031"
2018-05-01,"LATINA","237.207"
2018-05-01,"MONCLOA - ARAVACA","118.605"
2018-05-01,"MORATALAZ"," 94.809"
2018-05-01,"PUENTE DE VALLECAS","232.826"
2018-05-01,"RETIRO","119.333"
2018-05-01,"SALAMANCA","145.470"
2018-05-01,"SAN BLAS-CANILLEJAS","157.600"
2018-05-01,"TETUÁN","156.734"
2018-05-01,"USERA","138.366"
2018-05-01,"VICÁLVARO"," 71.487"
2018-05-01,"VILLA DE VALLECAS","109.036"
2018-05-01,"VILLAVERDE","147.468"
2018-06-01,"ARGANZUELA","153.415"
2018-06-01,"BARAJAS"," 48.497"
2018-06-01,"CARABANCHEL","250.671"
2018-06-01,"CENTRO","131.884"
2018-06-01,"CHAMARTÍN","145.430"
2018-06-01,"CHAMBERÍ","138.713"
2018-06-01,"CIUDAD LINEAL","215.684"
2018-06-01,"FUENCARRAL - EL PARDO","244.993"
2018-06-01,"HORTALEZA","186.096"
2018-06-01,"LATINA","237.083"
2018-06-01,"MONCLOA - ARAVACA","118.692"
2018-06-01,"MORATALAZ"," 94.686"
2018-06-01,"PUENTE DE VALLECAS","232.904"
2018-06-01,"RETIRO","119.261"
2018-06-01,"SALAMANCA","145.304"
2018-06-01,"SAN BLAS-CANILLEJAS","157.541"
2018-06-01,"TETUÁN","156.703"
2018-06-01,"USERA","138.504"
2018-06-01,"VICÁLVARO"," 71.417"
2018-06-01,"VILLA DE VALLECAS","109.159"
2018-06-01,"VILLAVERDE","147.566"
2018-07-01,"ARGANZUELA","153.518"
2018-07-01,"BARAJAS"," 48.611"
2018-07-01,"CARABANCHEL","251.087"
2018-07-01,"CENTRO","131.964"
2018-07-01,"CHAMARTÍN","145.564"
2018-07-01,"CHAMBERÍ","138.837"
2018-07-01,"CIUDAD LINEAL","215.909"
2018-07-01,"FUENCARRAL - EL PARDO","245.505"
2018-07-01,"HORTALEZA","186.457"
2018-07-01,"LATINA","237.342"
2018-07-01,"MONCLOA - ARAVACA","118.761"
2018-07-01,"MORATALAZ"," 94.690"
2018-07-01,"PUENTE DE VALLECAS","233.380"
2018-07-01,"RETIRO","119.213"
2018-07-01,"SALAMANCA","145.428"
2018-07-01,"SAN BLAS-CANILLEJAS","157.805"
2018-07-01,"TETUÁN","156.969"
2018-07-01,"USERA","138.635"
2018-07-01,"VICÁLVARO"," 71.448"
2018-07-01,"VILLA DE VALLECAS","109.385"
2018-07-01,"VILLAVERDE","147.798"
2018-08-01,"ARGANZUELA","153.561"
2018-08-01,"BARAJAS"," 48.699"
2018-08-01,"CARABANCHEL","251.748"
2018-08-01,"CENTRO","132.244"
2018-08-01,"CHAMARTÍN","145.615"
2018-08-01,"CHAMBERÍ","138.922"
2018-08-01,"CIUDAD LINEAL","216.205"
2018-08-01,"FUENCARRAL - EL PARDO","245.705"
2018-08-01,"HORTALEZA","186.928"
2018-08-01,"LATINA","237.630"
2018-08-01,"MONCLOA - ARAVACA","118.748"
2018-08-01,"MORATALAZ"," 94.698"
2018-08-01,"PUENTE DE VALLECAS","233.797"
2018-08-01,"RETIRO","119.287"
2018-08-01,"SALAMANCA","145.630"
2018-08-01,"SAN BLAS-CANILLEJAS","157.971"
2018-08-01,"TETUÁN","157.186"
2018-08-01,"USERA","138.890"
2018-08-01,"VICÁLVARO"," 71.673"
2018-08-01,"VILLA DE VALLECAS","109.710"
2018-08-01,"VILLAVERDE","148.071"
2018-09-01,"ARGANZUELA","153.643"
2018-09-01,"BARAJAS"," 48.796"
2018-09-01,"CARABANCHEL","252.216"
2018-09-01,"CENTRO","132.501"
2018-09-01,"CHAMARTÍN","145.762"
2018-09-01,"CHAMBERÍ","139.252"
2018-09-01,"CIUDAD LINEAL","216.199"
2018-09-01,"FUENCARRAL - EL PARDO","246.064"
2018-09-01,"HORTALEZA","187.411"
2018-09-01,"LATINA","237.755"
2018-09-01,"MONCLOA - ARAVACA","118.937"
2018-09-01,"MORATALAZ"," 94.667"
2018-09-01,"PUENTE DE VALLECAS","234.244"
2018-09-01,"RETIRO","119.473"
2018-09-01,"SALAMANCA","145.893"
2018-09-01,"SAN BLAS-CANILLEJAS","158.152"
2018-09-01,"TETUÁN","157.318"
2018-09-01,"USERA","139.013"
2018-09-01,"VICÁLVARO"," 71.741"
2018-09-01,"VILLA DE VALLECAS","109.935"
2018-09-01,"VILLAVERDE","148.300"
2018-10-01,"ARGANZUELA","153.780"
2018-10-01,"BARAJAS"," 48.885"
2018-10-01,"CARABANCHEL","252.673"
2018-10-01,"CENTRO","133.461"
2018-10-01,"CHAMARTÍN","145.931"
2018-10-01,"CHAMBERÍ","139.563"
2018-10-01,"CIUDAD LINEAL","216.441"
2018-10-01,"FUENCARRAL - EL PARDO","246.357"
2018-10-01,"HORTALEZA","187.885"
2018-10-01,"LATINA","238.028"
2018-10-01,"MONCLOA - ARAVACA","119.350"
2018-10-01,"MORATALAZ"," 94.755"
2018-10-01,"PUENTE DE VALLECAS","234.482"
2018-10-01,"RETIRO","119.600"
2018-10-01,"SALAMANCA","146.375"
2018-10-01,"SAN BLAS-CANILLEJAS","158.257"
2018-10-01,"TETUÁN","157.652"
2018-10-01,"USERA","139.313"
2018-10-01,"VICÁLVARO"," 71.885"
2018-10-01,"VILLA DE VALLECAS","110.088"
2018-10-01,"VILLAVERDE","148.349"
2018-11-01,"ARGANZUELA","154.204"
2018-11-01,"BARAJAS"," 49.071"
2018-11-01,"CARABANCHEL","253.433"
2018-11-01,"CENTRO","134.742"
2018-11-01,"CHAMARTÍN","146.178"
2018-11-01,"CHAMBERÍ","139.920"
2018-11-01,"CIUDAD LINEAL","216.816"
2018-11-01,"FUENCARRAL - EL PARDO","246.697"
2018-11-01,"HORTALEZA","188.526"
2018-11-01,"LATINA","238.626"
2018-11-01,"MONCLOA - ARAVACA","119.690"
2018-11-01,"MORATALAZ"," 94.854"
2018-11-01,"PUENTE DE VALLECAS","235.107"
2018-11-01,"RETIRO","119.704"
2018-11-01,"SALAMANCA","146.720"
2018-11-01,"SAN BLAS-CANILLEJAS","158.571"
2018-11-01,"TETUÁN","158.329"
2018-11-01,"USERA","139.760"
2018-11-01,"VICÁLVARO"," 72.112"
2018-11-01,"VILLA DE VALLECAS","110.458"
2018-11-01,"VILLAVERDE","149.004"
2018-12-01,"ARGANZUELA","154.264"
2018-12-01,"BARAJAS"," 49.070"
2018-12-01,"CARABANCHEL","253.797"
2018-12-01,"CENTRO","135.314"
2018-12-01,"CHAMARTÍN","146.231"
2018-12-01,"CHAMBERÍ","139.914"
2018-12-01,"CIUDAD LINEAL","216.861"
2018-12-01,"FUENCARRAL - EL PARDO","246.640"
2018-12-01,"HORTALEZA","188.694"
2018-12-01,"LATINA","238.901"
2018-12-01,"MONCLOA - ARAVACA","119.789"
2018-12-01,"MORATALAZ"," 94.818"
2018-12-01,"PUENTE DE VALLECAS","235.418"
2018-12-01,"RETIRO","119.687"
2018-12-01,"SALAMANCA","146.578"
2018-12-01,"SAN BLAS-CANILLEJAS","158.602"
2018-12-01,"TETUÁN","158.494"
2018-12-01,"USERA","139.909"
2018-12-01,"VICÁLVARO"," 72.294"
2018-12-01,"VILLA DE VALLECAS","110.643"
2018-12-01,"VILLAVERDE","149.277"
2019-01-01,"ARGANZUELA","154.376"
2019-01-01,"BARAJAS"," 49.167"
2019-01-01,"CARABANCHEL","253.873"
2019-01-01,"CENTRO","135.818"
2019-01-01,"CHAMARTÍN","146.317"
2019-01-01,"CHAMBERÍ","139.797"
2019-01-01,"CIUDAD LINEAL","217.060"
2019-01-01,"FUENCARRAL - EL PARDO","246.822"
2019-01-01,"HORTALEZA","189.068"
2019-01-01,"LATINA","238.706"
2019-01-01,"MONCLOA - ARAVACA","119.776"
2019-01-01,"MORATALAZ"," 94.900"
2019-01-01,"PUENTE DE VALLECAS","235.645"
2019-01-01,"RETIRO","119.753"
2019-01-01,"SALAMANCA","146.483"
2019-01-01,"SAN BLAS-CANILLEJAS","158.637"
2019-01-01,"TETUÁN","158.367"
2019-01-01,"USERA","139.809"
2019-01-01,"VICÁLVARO"," 72.588"
2019-01-01,"VILLA DE VALLECAS","110.950"
2019-01-01,"VILLAVERDE","149.478"
2019-02-01,"ARGANZUELA","154.398"
2019-02-01,"BARAJAS"," 49.159"
2019-02-01,"CARABANCHEL","254.053"
2019-02-01,"CENTRO","136.370"
2019-02-01,"CHAMARTÍN","146.366"
2019-02-01,"CHAMBERÍ","139.720"
2019-02-01,"CIUDAD LINEAL","217.057"
2019-02-01,"FUENCARRAL - EL PARDO","246.821"
2019-02-01,"HORTALEZA","189.186"
2019-02-01,"LATINA","238.827"
2019-02-01,"MONCLOA - ARAVACA","119.768"
2019-02-01,"MORATALAZ"," 94.989"
2019-02-01,"PUENTE DE VALLECAS","236.005"
2019-02-01,"RETIRO","119.795"
2019-02-01,"SALAMANCA","146.501"
2019-02-01,"SAN BLAS-CANILLEJAS","158.582"
2019-02-01,"TETUÁN","158.273"
2019-02-01,"USERA","139.913"
2019-02-01,"VICÁLVARO"," 72.672"
2019-02-01,"VILLA DE VALLECAS","111.148"
2019-02-01,"VILLAVERDE","149.785"
2019-03-01,"ARGANZUELA","154.424"
2019-03-01,"BARAJAS"," 49.273"
2019-03-01,"CARABANCHEL","254.475"
2019-03-01,"CENTRO","136.689"
2019-03-01,"CHAMARTÍN","146.545"
2019-03-01,"CHAMBERÍ","139.799"
2019-03-01,"CIUDAD LINEAL","217.149"
2019-03-01,"FUENCARRAL - EL PARDO","247.005"
2019-03-01,"HORTALEZA","189.592"
2019-03-01,"LATINA","238.959"
2019-03-01,"MONCLOA - ARAVACA","119.869"
2019-03-01,"MORATALAZ"," 95.013"
2019-03-01,"PUENTE DE VALLECAS","236.324"
2019-03-01,"RETIRO","119.859"
2019-03-01,"SALAMANCA","146.585"
2019-03-01,"SAN BLAS-CANILLEJAS","158.641"
2019-03-01,"TETUÁN","158.488"
2019-03-01,"USERA","140.176"
2019-03-01,"VICÁLVARO"," 72.839"
2019-03-01,"VILLA DE VALLECAS","111.366"
2019-03-01,"VILLAVERDE","150.041"
2019-04-01,"ARGANZUELA","154.595"
2019-04-01,"BARAJAS"," 49.393"
2019-04-01,"CARABANCHEL","255.226"
2019-04-01,"CENTRO","137.136"
2019-04-01,"CHAMARTÍN","146.761"
2019-04-01,"CHAMBERÍ","139.861"
2019-04-01,"CIUDAD LINEAL","217.642"
2019-04-01,"FUENCARRAL - EL PARDO","247.413"
2019-04-01,"HORTALEZA","190.130"
2019-04-01,"LATINA","239.578"
2019-04-01,"MONCLOA - ARAVACA","120.025"
2019-04-01,"MORATALAZ"," 95.177"
2019-04-01,"PUENTE DE VALLECAS","237.017"
2019-04-01,"RETIRO","119.926"
2019-04-01,"SALAMANCA","146.667"
2019-04-01,"SAN BLAS-CANILLEJAS","158.959"
2019-04-01,"TETUÁN","158.956"
2019-04-01,"USERA","140.710"
2019-04-01,"VICÁLVARO"," 72.964"
2019-04-01,"VILLA DE VALLECAS","111.649"
2019-04-01,"VILLAVERDE","150.563"
2019-05-01,"ARGANZUELA","154.847"
2019-05-01,"BARAJAS"," 49.526"
2019-05-01,"CARABANCHEL","256.206"
2019-05-01,"CENTRO","137.860"
2019-05-01,"CHAMARTÍN","147.061"
2019-05-01,"CHAMBERÍ","139.971"
2019-05-01,"CIUDAD LINEAL","218.112"
2019-05-01,"FUENCARRAL - EL PARDO","247.964"
2019-05-01,"HORTALEZA","190.667"
2019-05-01,"LATINA","240.246"
2019-05-01,"MONCLOA - ARAVACA","120.234"
2019-05-01,"MORATALAZ"," 95.288"
2019-05-01,"PUENTE DE VALLECAS","237.766"
2019-05-01,"RETIRO","120.098"
2019-05-01,"SALAMANCA","146.829"
2019-05-01,"SAN BLAS-CANILLEJAS","159.448"
2019-05-01,"TETUÁN","159.267"
2019-05-01,"USERA","141.151"
2019-05-01,"VICÁLVARO"," 73.091"
2019-05-01,"VILLA DE VALLECAS","112.104"
2019-05-01,"VILLAVERDE","151.279"
2019-06-01,"ARGANZUELA","155.152"
2019-06-01,"BARAJAS"," 49.647"
2019-06-01,"CARABANCHEL","257.117"
2019-06-01,"CENTRO","138.552"
2019-06-01,"CHAMARTÍN","147.242"
2019-06-01,"CHAMBERÍ","140.132"
2019-06-01,"CIUDAD LINEAL","218.722"
2019-06-01,"FUENCARRAL - EL PARDO","248.584"
2019-06-01,"HORTALEZA","191.331"
2019-06-01,"LATINA","240.814"
2019-06-01,"MONCLOA - ARAVACA","120.548"
2019-06-01,"MORATALAZ"," 95.537"
2019-06-01,"PUENTE DE VALLECAS","238.572"
2019-06-01,"RETIRO","120.157"
2019-06-01,"SALAMANCA","147.016"
2019-06-01,"SAN BLAS-CANILLEJAS","159.960"
2019-06-01,"TETUÁN","159.852"
2019-06-01,"USERA","141.646"
2019-06-01,"VICÁLVARO"," 73.298"
2019-06-01,"VILLA DE VALLECAS","112.730"
2019-06-01,"VILLAVERDE","151.859"
2019-07-01,"ARGANZUELA","155.377"
2019-07-01,"BARAJAS"," 49.764"
2019-07-01,"CARABANCHEL","257.817"
2019-07-01,"CENTRO","139.037"
2019-07-01,"CHAMARTÍN","147.435"
2019-07-01,"CHAMBERÍ","140.289"
2019-07-01,"CIUDAD LINEAL","219.160"
2019-07-01,"FUENCARRAL - EL PARDO","249.159"
2019-07-01,"HORTALEZA","192.016"
2019-07-01,"LATINA","241.165"
2019-07-01,"MONCLOA - ARAVACA","120.849"
2019-07-01,"MORATALAZ"," 95.700"
2019-07-01,"PUENTE DE VALLECAS","239.258"
2019-07-01,"RETIRO","120.239"
2019-07-01,"SALAMANCA","147.273"
2019-07-01,"SAN BLAS-CANILLEJAS","160.382"
2019-07-01,"TETUÁN","160.421"
2019-07-01,"USERA","141.944"
2019-07-01,"VICÁLVARO"," 73.505"
2019-07-01,"VILLA DE VALLECAS","113.122"
2019-07-01,"VILLAVERDE","152.315"
2019-08-01,"ARGANZUELA","155.644"
2019-08-01,"BARAJAS"," 49.855"
2019-08-01,"CARABANCHEL","258.696"
2019-08-01,"CENTRO","139.577"
2019-08-01,"CHAMARTÍN","147.654"
2019-08-01,"CHAMBERÍ","140.510"
2019-08-01,"CIUDAD LINEAL","219.682"
2019-08-01,"FUENCARRAL - EL PARDO","249.411"
2019-08-01,"HORTALEZA","192.547"
2019-08-01,"LATINA","241.752"
2019-08-01,"MONCLOA - ARAVACA","121.032"
2019-08-01,"MORATALAZ"," 95.825"
2019-08-01,"PUENTE DE VALLECAS","240.079"
2019-08-01,"RETIRO","120.465"
2019-08-01,"SALAMANCA","147.562"
2019-08-01,"SAN BLAS-CANILLEJAS","160.878"
2019-08-01,"TETUÁN","160.888"
2019-08-01,"USERA","142.481"
2019-08-01,"VICÁLVARO"," 73.683"
2019-08-01,"VILLA DE VALLECAS","113.480"
2019-08-01,"VILLAVERDE","152.920"
2019-09-01,"ARGANZUELA","155.429"
2019-09-01,"BARAJAS"," 49.966"
2019-09-01,"CARABANCHEL","258.307"
2019-09-01,"CENTRO","139.044"
2019-09-01,"CHAMARTÍN","147.508"
2019-09-01,"CHAMBERÍ","140.531"
2019-09-01,"CIUDAD LINEAL","219.383"
2019-09-01,"FUENCARRAL - EL PARDO","249.520"
2019-09-01,"HORTALEZA","192.884"
2019-09-01,"LATINA","241.458"
2019-09-01,"MONCLOA - ARAVACA","121.172"
2019-09-01,"MORATALAZ"," 95.761"
2019-09-01,"PUENTE DE VALLECAS","239.607"
2019-09-01,"RETIRO","120.437"
2019-09-01,"SALAMANCA","147.362"
2019-09-01,"SAN BLAS-CANILLEJAS","160.904"
2019-09-01,"TETUÁN","160.789"
2019-09-01,"USERA","142.146"
2019-09-01,"VICÁLVARO"," 73.800"
2019-09-01,"VILLA DE VALLECAS","113.687"
