año,mes,distrito,total,hombres_total,mujeres_total,16_19_total,16_19_hombres,16_19_mujeres,20_24_total,20_24_hombres,20_24_mujeres,25_29_total,25_29_hombres,25_29_mujeres,30_34_total,30_34_hombres,30_34_mujeres,35_39_total,35_39_hombres,35_39_mujeres,40_44_total,40_44_hombres,40_44_mujeres,45_49_total,45_49_hombres,45_49_mujeres,50_54_total,50_54_hombres,50_54_mujeres,55_59_total,55_59_hombres,55_59_mujeres,60_mas_total,60_mas_hombres,60_mas_mujeres
2013,Julio,MADRID,247801,121326,126475,3388,1918,1470,13038,6638,6400,22617,10845,11772,30528,14604,15924,35750,17304,18446,35318,17350,17968,34697,17446,17251,30148,14964,15184,25901,12558,13343,16416,7699,8717
2013,Julio,CENTRO,11818,6149,5669,62,40,22,356,169,187,1071,533,538,1753,811,942,1885,1006,879,1667,896,771,1672,917,755,1369,752,617,1196,636,560,787,389,398
2013,Julio,ARGANZUELA,10984,5099,5885,70,35,35,422,219,203,1027,489,538,1487,670,817,1593,746,847,1500,727,773,1513,687,826,1312,615,697,1256,536,720,804,375,429
2013,Julio,RETIRO,6464,2909,3555,37,24,13,195,103,92,627,292,335,825,380,445,879,394,485,847,380,467,897,400,497,783,334,449,767,348,419,607,254,353
2013,Julio,SALAMANCA,7703,3383,4320,44,27,17,226,126,100,726,323,403,1026,454,572,978,410,568,1003,458,545,1067,479,588,1018,432,586,915,376,539,700,298,402
2013,Julio,CHAMARTÍN,7103,3176,3927,40,24,16,201,106,95,612,269,343,843,386,457,973,455,518,958,426,532,949,428,521,985,431,554,854,354,500,688,297,391
2013,Julio,TETUÁN,12189,6006,6183,161,81,80,561,249,312,1083,498,585,1575,785,790,1712,818,894,1684,845,839,1762,924,838,1501,745,756,1309,646,663,841,415,426
2013,Julio,CHAMBERÍ,7760,3526,4234,31,19,12,227,115,112,828,368,460,1112,522,590,1090,482,608,1017,468,549,1013,471,542,941,432,509,881,403,478,620,246,374
2013,Julio,FUENCARRAL - EL PARDO,13986,6453,7533,127,74,53,633,300,333,1307,617,690,1724,795,929,2194,937,1257,1961,954,1007,1750,821,929,1558,708,850,1612,754,858,1120,493,627
2013,Julio,MONCLOA - ARAVACA,6154,2872,3282,49,29,20,221,104,117,614,272,342,763,357,406,760,353,407,833,384,449,846,394,452,823,404,419,746,346,400,499,229,270
2013,Julio,LATINA,20222,10140,10082,278,154,124,1119,551,568,1872,941,931,2478,1246,1232,2978,1523,1455,2997,1481,1516,2872,1486,1386,2363,1218,1145,1992,952,1040,1273,588,685
2013,Julio,CARABANCHEL,22992,11662,11330,379,219,160,1320,671,649,2067,995,1072,2911,1449,1462,3509,1760,1749,3433,1774,1659,3208,1715,1493,2674,1369,1305,2186,1088,1098,1305,622,683
2013,Julio,USERA,13321,6677,6644,253,142,111,877,440,437,1202,604,598,1558,701,857,1966,951,1015,2042,1043,999,1800,940,860,1611,839,772,1267,649,618,745,368,377
2013,Julio,PUENTE DE VALLECAS,25400,13312,12088,546,303,243,1874,958,916,2459,1240,1219,3057,1546,1511,3421,1820,1601,3397,1817,1580,3644,1961,1683,3180,1673,1507,2504,1329,1175,1318,665,653
2013,Julio,MORATALAZ,7446,3613,3833,144,88,56,451,240,211,646,320,326,799,391,408,963,452,511,1058,513,545,1134,554,580,943,449,494,824,378,446,484,228,256
2013,Julio,CIUDAD LINEAL,15943,7801,8142,154,94,60,677,359,318,1356,619,737,1823,905,918,2173,1092,1081,2242,1108,1134,2325,1165,1160,2055,975,1080,1909,922,987,1229,562,667
2013,Julio,HORTALEZA,11186,5204,5982,133,81,52,626,351,275,954,431,523,1232,566,666,1632,726,906,1612,704,908,1520,678,842,1399,668,731,1198,563,635,880,436,444
2013,Julio,VILLAVERDE,15669,8142,7527,349,185,164,1124,565,559,1439,704,735,1877,965,912,2294,1189,1105,2344,1207,1137,2254,1210,1044,1865,1028,837,1400,737,663,723,352,371
2013,Julio,VILLA DE VALLECAS,9849,4644,5205,197,110,87,674,348,326,991,470,521,1405,587,818,1686,786,900,1404,669,735,1169,581,588,965,454,511,842,401,441,516,238,278
2013,Julio,VICÁLVARO,6194,2998,3196,137,80,57,434,236,198,460,232,228,679,335,344,1013,441,572,1013,444,569,979,479,500,701,342,359,540,287,253,238,122,116
2013,Julio,SAN BLAS-CANILLEJAS,12603,6251,6352,174,95,79,697,368,329,1059,522,537,1265,598,667,1644,792,852,1902,866,1036,1960,987,973,1748,933,815,1405,723,682,749,367,382
2013,Julio,BARAJAS,2815,1309,1506,23,14,9,123,60,63,217,106,111,336,155,181,407,171,236,404,186,218,363,169,194,354,163,191,298,130,168,290,155,135
2013,Agosto,MADRID,248520,121241,127279,3216,1809,1407,12990,6521,6469,22482,10682,11800,30608,14579,16029,35794,17173,18621,35531,17468,18063,34807,17452,17355,30479,15147,15332,26133,12671,13462,16480,7739,8741
2013,Agosto,CENTRO,11855,6157,5698,54,33,21,330,164,166,1031,515,516,1803,849,954,1897,998,899,1687,901,786,1677,912,765,1387,758,629,1202,638,564,787,389,398
2013,Agosto,ARGANZUELA,11080,5084,5996,62,30,32,430,209,221,1038,487,551,1497,675,822,1587,733,854,1509,721,788,1544,692,852,1327,613,714,1290,557,733,796,367,429
2013,Agosto,RETIRO,6501,2934,3567,33,19,14,200,105,95,650,303,347,823,379,444,881,394,487,855,393,462,897,401,496,802,348,454,759,335,424,601,257,344
2013,Agosto,SALAMANCA,7667,3365,4302,39,24,15,220,114,106,691,317,374,1038,441,597,978,426,552,978,445,533,1080,476,604,1024,441,583,920,383,537,699,298,401
2013,Agosto,CHAMARTÍN,7214,3184,4030,37,24,13,219,109,110,639,267,372,860,408,452,1001,447,554,968,426,542,948,423,525,992,427,565,867,360,507,683,293,390
2013,Agosto,TETUÁN,12281,6022,6259,150,78,72,564,260,304,1131,523,608,1565,764,801,1737,829,908,1675,834,841,1774,930,844,1532,754,778,1322,646,676,831,404,427
2013,Agosto,CHAMBERÍ,7736,3520,4216,37,24,13,231,106,125,803,362,441,1113,532,581,1071,468,603,1025,468,557,1037,492,545,922,427,495,873,392,481,624,249,375
2013,Agosto,FUENCARRAL - EL PARDO,14016,6400,7616,112,62,50,619,289,330,1312,605,707,1768,811,957,2167,914,1253,1986,970,1016,1752,810,942,1556,699,857,1618,743,875,1126,497,629
2013,Agosto,MONCLOA - ARAVACA,6263,2907,3356,44,27,17,230,104,126,623,275,348,766,378,388,769,336,433,873,405,468,871,401,470,836,411,425,758,354,404,493,216,277
2013,Agosto,LATINA,20345,10193,10152,274,151,123,1116,551,565,1895,946,949,2510,1257,1253,2949,1480,1469,3065,1532,1533,2853,1481,1372,2386,1228,1158,2018,968,1050,1279,599,680
2013,Agosto,CARABANCHEL,22969,11654,11315,372,209,163,1317,671,646,2018,995,1023,2900,1430,1470,3482,1716,1766,3482,1814,1668,3206,1721,1485,2694,1390,1304,2191,1088,1103,1307,620,687
2013,Agosto,USERA,13297,6698,6599,242,133,109,859,424,435,1197,583,614,1529,705,824,1970,961,1009,2045,1054,991,1814,953,861,1610,852,758,1271,655,616,760,378,382
2013,Agosto,PUENTE DE VALLECAS,25399,13279,12120,529,285,244,1856,941,915,2454,1214,1240,3001,1510,1491,3422,1796,1626,3378,1810,1568,3640,1965,1675,3280,1746,1534,2508,1335,1173,1331,677,654
2013,Agosto,MORATALAZ,7472,3588,3884,128,80,48,437,225,212,652,317,335,789,376,413,969,453,516,1065,512,553,1127,543,584,966,456,510,847,392,455,492,234,258
2013,Agosto,CIUDAD LINEAL,15911,7761,8150,144,90,54,715,379,336,1291,585,706,1795,876,919,2163,1069,1094,2227,1116,1111,2325,1153,1172,2078,986,1092,1915,924,991,1258,583,675
2013,Agosto,HORTALEZA,11194,5167,6027,127,71,56,603,325,278,934,432,502,1261,550,711,1623,729,894,1578,683,895,1550,693,857,1428,675,753,1215,576,639,875,433,442
2013,Agosto,VILLAVERDE,15626,8091,7535,331,180,151,1122,552,570,1420,682,738,1846,952,894,2319,1201,1118,2358,1196,1162,2234,1200,1034,1869,1038,831,1401,737,664,726,353,373
2013,Agosto,VILLA DE VALLECAS,10008,4686,5322,194,112,82,678,346,332,972,440,532,1446,607,839,1750,812,938,1433,679,754,1190,597,593,968,447,521,858,409,449,519,237,282
2013,Agosto,VICÁLVARO,6184,2987,3197,117,67,50,427,224,203,462,220,242,679,334,345,1009,443,566,1008,449,559,976,471,505,712,354,358,551,298,253,243,127,116
2013,Agosto,SAN BLAS-CANILLEJAS,12656,6252,6404,171,99,72,698,364,334,1057,520,537,1265,579,686,1639,795,844,1927,878,1049,1942,964,978,1761,941,820,1439,741,698,757,371,386
2013,Agosto,BARAJAS,2846,1312,1534,19,11,8,119,59,60,212,94,118,354,166,188,411,173,238,409,182,227,370,174,196,349,156,193,310,140,170,293,157,136
2013,Septiembre,MADRID,249062,122216,126846,3466,1938,1528,14563,7403,7160,22583,10828,11755,30033,14333,15700,35389,17159,18230,35098,17328,17770,34703,17543,17160,30446,15176,15270,26267,12770,13497,16514,7738,8776
2013,Septiembre,CENTRO,11636,6076,5560,61,38,23,377,177,200,1020,506,514,1704,805,899,1838,992,846,1636,890,746,1636,888,748,1392,749,643,1200,646,554,772,385,387
2013,Septiembre,ARGANZUELA,10928,5071,5857,55,37,18,515,259,256,1018,477,541,1414,636,778,1563,726,837,1462,710,752,1531,711,820,1311,616,695,1282,554,728,777,345,432
2013,Septiembre,RETIRO,6495,2939,3556,39,20,19,237,119,118,656,297,359,830,398,432,848,390,458,842,391,451,873,386,487,807,347,460,764,336,428,599,255,344
2013,Septiembre,SALAMANCA,7583,3338,4245,44,25,19,252,129,123,709,329,380,1010,438,572,923,405,518,990,441,549,1048,462,586,1011,443,568,900,370,530,696,296,400
2013,Septiembre,CHAMARTÍN,7068,3164,3904,45,25,20,249,131,118,606,270,336,817,370,447,958,450,508,918,413,505,927,418,509,1011,440,571,863,357,506,674,290,384
2013,Septiembre,TETUÁN,12381,6130,6251,152,80,72,614,300,314,1126,523,603,1567,761,806,1757,843,914,1667,844,823,1791,949,842,1535,775,760,1327,640,687,845,415,430
2013,Septiembre,CHAMBERÍ,7630,3509,4121,30,18,12,285,139,146,783,357,426,1061,484,577,1058,484,574,987,449,538,1020,494,526,923,435,488,869,403,466,614,246,368
2013,Septiembre,FUENCARRAL - EL PARDO,13697,6304,7393,115,63,52,660,310,350,1255,590,665,1647,744,903,2126,912,1214,1910,943,967,1741,810,931,1531,692,839,1612,743,869,1100,497,603
2013,Septiembre,MONCLOA - ARAVACA,6270,2929,3341,44,28,16,272,129,143,602,267,335,767,373,394,762,344,418,849,397,452,883,410,473,829,407,422,759,357,402,503,217,286
2013,Septiembre,LATINA,20326,10269,10057,278,148,130,1260,653,607,1922,969,953,2448,1226,1222,2893,1472,1421,3003,1515,1488,2846,1489,1357,2366,1231,1135,2016,958,1058,1294,608,686
2013,Septiembre,CARABANCHEL,23140,11724,11416,379,214,165,1477,754,723,2050,1016,1034,2860,1430,1430,3491,1712,1779,3465,1795,1670,3170,1677,1493,2699,1395,1304,2219,1108,1111,1330,623,707
2013,Septiembre,USERA,13526,6779,6747,265,144,121,958,477,481,1258,600,658,1530,708,822,1976,945,1031,2035,1046,989,1836,979,857,1613,846,767,1284,651,633,771,383,388
2013,Septiembre,PUENTE DE VALLECAS,25860,13589,12271,629,350,279,2083,1071,1012,2478,1220,1258,3005,1507,1498,3403,1796,1607,3392,1832,1560,3672,2001,1671,3317,1766,1551,2548,1364,1184,1333,682,651
2013,Septiembre,MORATALAZ,7543,3677,3866,146,87,59,510,285,225,646,324,322,805,379,426,930,435,495,1068,517,551,1097,547,550,986,468,518,849,401,448,506,234,272
2013,Septiembre,CIUDAD LINEAL,16021,7915,8106,138,81,57,822,430,392,1322,620,702,1798,889,909,2158,1093,1065,2209,1113,1096,2318,1185,1133,2087,989,1098,1918,931,987,1251,584,667
2013,Septiembre,HORTALEZA,11303,5269,6034,142,75,67,653,345,308,983,472,511,1236,549,687,1617,726,891,1593,702,891,1558,709,849,1400,671,729,1228,586,642,893,434,459
2013,Septiembre,VILLAVERDE,15866,8179,7687,362,195,167,1223,613,610,1438,675,763,1851,945,906,2331,1220,1111,2365,1178,1187,2278,1220,1058,1870,1022,848,1417,754,663,731,357,374
2013,Septiembre,VILLA DE VALLECAS,9984,4715,5269,214,126,88,757,381,376,931,432,499,1401,608,793,1741,821,920,1403,669,734,1178,583,595,973,448,525,861,406,455,525,241,284
2013,Septiembre,VICÁLVARO,6241,3011,3230,127,70,57,460,242,218,484,243,241,682,328,354,982,424,558,1012,442,570,1000,491,509,695,346,349,555,301,254,244,124,120
2013,Septiembre,SAN BLAS-CANILLEJAS,12743,6337,6406,183,106,77,777,400,377,1084,554,530,1252,584,668,1620,787,833,1897,869,1028,1931,962,969,1755,941,814,1477,766,711,767,368,399
2013,Septiembre,BARAJAS,2821,1292,1529,18,8,10,122,59,63,212,87,125,348,171,177,414,182,232,395,172,223,369,172,197,335,149,186,319,138,181,289,154,135
2013,Octubre,MADRID,251283,123902,127381,3505,2001,1504,15326,7766,7560,23235,11283,11952,29992,14420,15572,35276,17170,18106,35315,17507,17808,34863,17710,17153,30601,15278,15323,26584,13001,13583,16586,7766,8820
2013,Octubre,CENTRO,11512,6041,5471,55,34,21,392,185,207,1041,506,535,1720,836,884,1798,958,840,1618,881,737,1576,875,701,1357,738,619,1192,649,543,763,379,384
2013,Octubre,ARGANZUELA,10834,5076,5758,68,41,27,539,274,265,1011,492,519,1371,639,732,1515,722,793,1446,686,760,1515,721,794,1304,603,701,1298,548,750,767,350,417
2013,Octubre,RETIRO,6509,2956,3553,38,18,20,284,148,136,657,314,343,811,379,432,829,382,447,849,406,443,864,375,489,802,343,459,787,345,442,588,246,342
2013,Octubre,SALAMANCA,7576,3369,4207,42,25,17,302,156,146,702,332,370,979,436,543,947,420,527,976,435,541,1022,446,576,1003,447,556,898,371,527,705,301,404
2013,Octubre,CHAMARTÍN,7041,3181,3860,44,24,20,268,137,131,598,269,329,834,393,441,950,441,509,895,415,480,917,414,503,998,438,560,863,356,507,674,294,380
2013,Octubre,TETUÁN,12606,6283,6323,163,93,70,686,325,361,1181,559,622,1579,773,806,1742,858,884,1703,860,843,1804,957,847,1546,779,767,1365,666,699,837,413,424
2013,Octubre,CHAMBERÍ,7628,3521,4107,29,16,13,308,148,160,819,389,430,1073,488,585,1025,469,556,970,446,524,1027,484,543,897,425,472,856,399,457,624,257,367
2013,Octubre,FUENCARRAL - EL PARDO,13825,6387,7438,121,67,54,714,336,378,1295,624,671,1596,719,877,2116,907,1209,1937,934,1003,1781,830,951,1539,706,833,1618,754,864,1108,510,598
2013,Octubre,MONCLOA - ARAVACA,6274,2976,3298,40,24,16,304,146,158,635,315,320,708,347,361,766,341,425,861,405,456,877,401,476,831,412,419,761,367,394,491,218,273
2013,Octubre,LATINA,20376,10352,10024,270,146,124,1310,679,631,1943,979,964,2399,1212,1187,2862,1455,1407,2995,1547,1448,2858,1500,1358,2393,1246,1147,2044,975,1069,1302,613,689
2013,Octubre,CARABANCHEL,23609,12090,11519,373,216,157,1546,803,743,2185,1106,1079,2856,1445,1411,3521,1770,1751,3533,1843,1690,3252,1730,1522,2734,1419,1315,2253,1133,1120,1356,625,731
2013,Octubre,USERA,13737,6882,6855,268,146,122,1006,501,505,1294,619,675,1561,731,830,1980,961,1019,2066,1047,1019,1824,977,847,1630,848,782,1330,677,653,778,375,403
2013,Octubre,PUENTE DE VALLECAS,26242,13808,12434,634,363,271,2118,1101,1017,2555,1266,1289,3027,1504,1523,3446,1813,1633,3417,1834,1583,3715,2020,1695,3362,1812,1550,2614,1400,1214,1354,695,659
2013,Octubre,MORATALAZ,7630,3731,3899,153,89,64,513,279,234,664,338,326,808,393,415,936,429,507,1072,526,546,1112,553,559,989,467,522,874,415,459,509,242,267
2013,Octubre,CIUDAD LINEAL,16244,8041,8203,152,92,60,846,443,403,1390,656,734,1812,901,911,2203,1133,1070,2242,1129,1113,2328,1196,1132,2119,993,1126,1917,937,980,1235,561,674
2013,Octubre,HORTALEZA,11439,5352,6087,144,82,62,728,367,361,1026,491,535,1226,541,685,1582,706,876,1602,726,876,1592,739,853,1413,673,740,1230,599,631,896,428,468
2013,Octubre,VILLAVERDE,16113,8328,7785,377,217,160,1310,655,655,1445,693,752,1891,957,934,2338,1204,1134,2381,1195,1186,2301,1235,1066,1881,1031,850,1437,776,661,752,365,387
2013,Octubre,VILLA DE VALLECAS,10029,4756,5273,196,112,84,764,400,364,949,440,509,1409,610,799,1699,791,908,1437,698,739,1170,589,581,1007,458,549,868,411,457,530,247,283
2013,Octubre,VICÁLVARO,6280,3047,3233,139,77,62,455,240,215,476,234,242,706,341,365,963,429,534,1030,452,578,995,497,498,708,353,355,554,298,256,254,126,128
2013,Octubre,SAN BLAS-CANILLEJAS,12924,6399,6525,179,106,73,803,381,422,1127,558,569,1290,606,684,1644,800,844,1891,871,1020,1963,991,972,1746,936,810,1502,776,726,779,374,405
2013,Octubre,BARAJAS,2855,1326,1529,20,13,7,130,62,68,242,103,139,336,169,167,414,181,233,394,171,223,370,180,190,342,151,191,323,149,174,284,147,137
2013,Noviembre,MADRID,250006,123528,126478,3517,1982,1535,15187,7748,7439,22811,11115,11696,29617,14364,15253,35105,17137,17968,35036,17368,17668,34769,17672,17097,30645,15273,15372,26740,13115,13625,16579,7754,8825
2013,Noviembre,CENTRO,11478,6060,5418,58,34,24,402,202,200,1037,513,524,1693,831,862,1762,947,815,1620,891,729,1575,875,700,1360,728,632,1205,657,548,766,382,384
2013,Noviembre,ARGANZUELA,10676,4992,5684,62,32,30,549,266,283,989,483,506,1331,622,709,1503,704,799,1410,677,733,1470,709,761,1278,590,688,1301,548,753,783,361,422
2013,Noviembre,RETIRO,6507,2994,3513,41,20,21,284,146,138,653,320,333,812,390,422,853,394,459,823,395,428,885,400,485,797,343,454,782,347,435,577,239,338
2013,Noviembre,SALAMANCA,7512,3320,4192,37,24,13,302,156,146,722,333,389,930,409,521,925,412,513,972,428,544,1008,430,578,1026,453,573,891,379,512,699,296,403
2013,Noviembre,CHAMARTÍN,7041,3216,3825,41,21,20,262,135,127,588,288,300,806,397,409,983,464,519,889,392,497,933,426,507,992,433,559,870,365,505,677,295,382
2013,Noviembre,TETUÁN,12524,6294,6230,162,90,72,673,344,329,1169,563,606,1542,764,778,1703,833,870,1682,857,825,1827,975,852,1548,785,763,1374,672,702,844,411,433
2013,Noviembre,CHAMBERÍ,7577,3458,4119,30,16,14,310,150,160,805,387,418,1048,448,600,1020,461,559,963,442,521,1001,470,531,920,430,490,850,395,455,630,259,371
2013,Noviembre,FUENCARRAL - EL PARDO,13757,6412,7345,131,68,63,711,344,367,1281,612,669,1589,730,859,2067,913,1154,1944,935,1009,1770,846,924,1534,710,824,1620,740,880,1110,514,596
2013,Noviembre,MONCLOA - ARAVACA,6150,2929,3221,42,27,15,286,143,143,595,276,319,709,353,356,754,349,405,847,400,447,848,384,464,812,403,409,765,370,395,492,224,268
2013,Noviembre,LATINA,20250,10291,9959,287,160,127,1283,659,624,1889,981,908,2388,1193,1195,2804,1434,1370,2980,1548,1432,2870,1483,1387,2414,1248,1166,2058,991,1067,1277,594,683
2013,Noviembre,CARABANCHEL,23557,12045,11512,384,207,177,1516,773,743,2117,1060,1057,2860,1456,1404,3522,1780,1742,3495,1797,1698,3304,1778,1526,2708,1406,1302,2289,1160,1129,1362,628,734
2013,Noviembre,USERA,13772,6905,6867,276,158,118,1003,493,510,1254,598,656,1565,740,825,2001,976,1025,2088,1059,1029,1826,965,861,1630,848,782,1346,689,657,783,379,404
2013,Noviembre,PUENTE DE VALLECAS,26117,13779,12338,621,349,272,2104,1106,998,2483,1234,1249,3039,1523,1516,3469,1830,1639,3401,1841,1560,3697,2008,1689,3345,1795,1550,2602,1400,1202,1356,693,663
2013,Noviembre,MORATALAZ,7597,3743,3854,141,82,59,528,285,243,634,311,323,800,408,392,935,434,501,1070,539,531,1118,561,557,1000,468,532,864,411,453,507,244,263
2013,Noviembre,CIUDAD LINEAL,16177,8000,8177,151,88,63,831,430,401,1371,653,718,1781,908,873,2177,1114,1063,2217,1103,1114,2338,1203,1135,2133,993,1140,1948,953,995,1230,555,675
2013,Noviembre,HORTALEZA,11310,5295,6015,140,77,63,697,366,331,1010,492,518,1196,535,661,1601,712,889,1595,717,878,1526,695,831,1418,676,742,1252,611,641,875,414,461
2013,Noviembre,VILLAVERDE,16110,8343,7767,379,219,160,1311,655,656,1475,707,768,1878,970,908,2306,1168,1138,2343,1180,1163,2315,1236,1079,1900,1052,848,1451,788,663,752,368,384
2013,Noviembre,VILLA DE VALLECAS,9982,4736,5246,183,106,77,758,404,354,949,433,516,1370,595,775,1722,802,920,1418,689,729,1152,576,576,1010,460,550,874,411,463,546,260,286
2013,Noviembre,VICÁLVARO,6271,3048,3223,149,82,67,459,244,215,475,232,243,674,329,345,971,436,535,1024,446,578,981,483,498,721,369,352,560,300,260,257,127,130
2013,Noviembre,SAN BLAS-CANILLEJAS,12803,6338,6465,179,107,72,794,388,406,1083,538,545,1268,593,675,1613,793,820,1871,859,1012,1953,986,967,1756,930,826,1517,780,737,769,364,405
2013,Noviembre,BARAJAS,2838,1330,1508,23,15,8,124,59,65,232,101,131,338,170,168,414,181,233,384,173,211,372,183,189,343,153,190,321,148,173,287,147,140
2013,Diciembre,MADRID,242836,120974,121862,2985,1657,1328,13457,6965,6492,21456,10563,10893,28436,13979,14457,34258,16896,17362,34302,17166,17136,34481,17634,16847,30372,15328,15044,26595,13093,13502,16494,7693,8801
2013,Diciembre,CENTRO,11183,5926,5257,43,28,15,350,175,175,969,475,494,1613,793,820,1704,911,793,1621,894,727,1557,870,687,1363,751,612,1200,654,546,763,375,388
2013,Diciembre,ARGANZUELA,10440,4948,5492,63,34,29,477,247,230,929,455,474,1275,616,659,1511,719,792,1381,667,714,1460,704,756,1288,610,678,1269,527,742,787,369,418
2013,Diciembre,RETIRO,6306,2919,3387,25,13,12,255,127,128,625,317,308,780,386,394,808,382,426,822,404,418,862,384,478,782,334,448,768,336,432,579,236,343
2013,Diciembre,SALAMANCA,7327,3236,4091,30,16,14,268,140,128,654,315,339,933,412,521,911,401,510,960,419,541,989,417,572,1016,457,559,881,370,511,685,289,396
2013,Diciembre,CHAMARTÍN,6831,3131,3700,32,17,15,206,109,97,553,269,284,776,387,389,944,449,495,889,395,494,906,414,492,986,427,559,861,367,494,678,297,381
2013,Diciembre,TETUÁN,12153,6134,6019,139,79,60,607,305,302,1097,548,549,1474,721,753,1647,812,835,1651,848,803,1807,965,842,1527,780,747,1376,666,710,828,410,418
2013,Diciembre,CHAMBERÍ,7416,3412,4004,28,14,14,268,124,144,768,370,398,1019,453,566,1007,447,560,971,456,515,990,475,515,903,423,480,846,393,453,616,257,359
2013,Diciembre,FUENCARRAL - EL PARDO,13366,6270,7096,112,57,55,622,313,309,1207,594,613,1549,720,829,2015,891,1124,1888,915,973,1729,825,904,1512,703,809,1620,746,874,1112,506,606
2013,Diciembre,MONCLOA - ARAVACA,6040,2868,3172,44,24,20,259,139,120,567,250,317,691,342,349,752,345,407,829,386,443,864,395,469,807,412,395,743,355,388,484,220,264
2013,Diciembre,LATINA,19631,10117,9514,246,138,108,1125,570,555,1773,921,852,2258,1171,1087,2747,1432,1315,2896,1527,1369,2871,1504,1367,2381,1258,1123,2074,1007,1067,1260,589,671
2013,Diciembre,CARABANCHEL,22873,11784,11089,349,178,171,1360,698,662,1970,989,981,2740,1400,1340,3444,1769,1675,3428,1785,1643,3283,1787,1496,2693,1413,1280,2259,1151,1108,1347,614,733
2013,Diciembre,USERA,13231,6686,6545,228,131,97,876,434,442,1178,561,617,1494,726,768,1919,954,965,2028,1029,999,1813,954,859,1581,831,750,1337,693,644,777,373,404
2013,Diciembre,PUENTE DE VALLECAS,25288,13451,11837,499,276,223,1853,992,861,2364,1185,1179,2987,1507,1480,3372,1788,1584,3304,1822,1482,3643,2004,1639,3309,1785,1524,2604,1407,1197,1353,685,668
2013,Diciembre,MORATALAZ,7386,3627,3759,120,67,53,464,256,208,603,292,311,774,390,384,912,426,486,1053,530,523,1107,559,548,997,453,544,861,424,437,495,230,265
2013,Diciembre,CIUDAD LINEAL,15732,7856,7876,132,76,56,738,395,343,1304,646,658,1670,845,825,2095,1094,1001,2160,1084,1076,2330,1195,1135,2111,997,1114,1940,947,993,1252,577,675
2013,Diciembre,HORTALEZA,10953,5184,5769,119,74,45,640,339,301,937,471,466,1120,514,606,1566,716,850,1535,681,854,1522,700,822,1411,676,735,1239,606,633,864,407,457
2013,Diciembre,VILLAVERDE,15657,8205,7452,336,196,140,1166,602,564,1390,671,719,1772,928,844,2278,1155,1123,2306,1183,1123,2295,1243,1052,1909,1077,832,1442,778,664,763,372,391
2013,Diciembre,VILLA DE VALLECAS,9635,4619,5016,145,74,71,683,369,314,889,414,475,1315,589,726,1682,794,888,1373,679,694,1154,570,584,993,467,526,863,412,451,538,251,287
2013,Diciembre,VICÁLVARO,6113,3032,3081,132,67,65,416,227,189,440,216,224,654,324,330,946,436,510,1014,457,557,984,491,493,714,378,336,556,304,252,257,132,125
2013,Diciembre,SAN BLAS-CANILLEJAS,12481,6247,6234,144,84,60,702,346,356,1009,505,504,1215,588,627,1586,786,800,1822,842,980,1952,1002,950,1750,942,808,1525,794,731,776,358,418
2013,Diciembre,BARAJAS,2794,1322,1472,19,14,5,122,58,64,230,99,131,327,167,160,412,189,223,371,163,208,363,176,187,339,154,185,331,156,175,280,146,134
2014,Enero,MADRID,247216,122716,124500,3148,1746,1402,14043,7199,6844,21934,10689,11245,29046,14114,14932,34826,17162,17664,34790,17314,17476,34843,17812,17031,30777,15523,15254,26937,13227,13710,16872,7930,8942
2014,Enero,CENTRO,11416,6048,5368,50,33,17,370,179,191,971,481,490,1635,796,839,1762,935,827,1655,911,744,1563,874,689,1396,765,631,1220,671,549,794,403,391
